,ID,text,helpful,sen,dens,final_sen,LOC
78,78,"Having an intense interest in the Holocaust for most of my adult life, this book was an easy choice when it popped up on my Kindle. I expect to feel disgust, anger and sadness when reading accounts of the Holocaust-what I didn't expect was how this book made me examine myself, and analyze what I believe in my heart...I am struggling to put into words what I am feeling, but I will try...Sol makes the point when talking to the priest that Christians have been taught from birth that the only way is through Christ, and they are all anti-Semitic, even if sub-consciously... I consider myself a Christian, but was not raised in any particular ""religion""- as a result, I only have the Bible to go on, where it is repeatedly said that the Jews are Gods Chosen people... I can't imagine that has changed. God is not fickle. Is God going to refuse the Jewish people, who also love and serve Him? If I thought that were possible than maybe He isn't a God I want to serve...As long as anyone is condemning someone else for having a different belief system than their own, we are doomed to repeat history. There are many paths to God. It makes me cringe when any one religion claims theirs' is the ONLY way. We need to embrace each other, as equal children of God, and remember that the Greatest Commandment is LOVE. Who are we to judge another?I highly recommend this book. It is a story of incredible courage and perseverance... it will definately make you think!",1,1,0.5816993460000001,0.535221496,NY
79,79,"The Remnants: Stories of the Jewish Resistance.By Othneil J. SeidenI loved this book! I wasn't sure what to expect when I got it, but upon reading the forward I was prepared for a wonderful historical novel. What I got was even better! I got a novel that was so based in fact and true stories that almost every encounter, every event, could be looked up and backed by historical fact. I did.I love a book that takes me so deep in the history of an event and makes it all so real that it sends me into research mode to verify things and learn more. This book did this in spades. What should have been a day or two read, turned into almost a week because I had to keep stopping and looking things up; I have over two pages of notes on events and people and rumors that I had to chase down. And Mr. Seiden never disappointed me, every part was true, from the Trench at Babi Yar, to the constant gun fire going on there by the Nazi's once they invaded Kiev. The fact that Soviet held countries, the Jews in particular, welcomed the German's as liberators from the prejudice, suppressive Communist party, only to find themselves in worse shape than they were before. The small bands of resistance fighters, turning into larger bands, the woods of Russia and the Russian weather providing the native fighters hiding places and advantages over the better equip German army. The pain of the bands too far away to heed the calls from the Warsaw Ghetto when they had their uprising Passover of 1943, and with each call they knew that no one was going to help them, not the closer resistance groups, not the allies, no one went the aid of these people that fought for over a month with no back up.The mob mentality of the people, turning on their neighbor's wasn't a surprise to me, having learned all this from a historical view point growing up more than 40 years after the fact, but in this author's writing I can see that it wasn't a surprise to him either, or his characters he writes about, having been pushed to the background, into slums, ignored by their government and spit up on by their peers over time, they expected it. The Pogrom's that the Church organized and the Government looked the other way during which they went in and massacred as many Jews as they could for centuries. What surprised them was the way the supposedly civilized German people treated them. The dislike and distrust of the Vatican and the Catholics in general, the people of the time had came through loud and clear in this work, but what came through also was the belief that people could go against what they had been taught all their life. By accepting some Genitals into their group, and trusting the fledgling groups location and plans to the couple that saved Solomon, and the Priest that spoke against the killings, and later sent Jews to them, and eventually joined them; yes, Mr. Seiden was able see all sides of the fallible humans that got caught in Hitler's quest for power and world domination.I give this book a rating of five solid stars, and am recommending it to any of my friends that have any type of interest in this area of history. Thank you for writing this book, and for giving me something new to learn about a time I thought I had pretty much exhausted all avenues on. I loved every part of this book, every death cut me, but I know it was war and it wasn't going to be pretty going into it. There wouldn't be roses and birds singing all through the story line, but they were there when it was most unexpected. A great tale very carefully and thoroughly researched and plotted out. Thank you for sharing it.",1,1,0.5560109289999999,0.704007286,NY
80,80,I admit that at first I thought I was reading a factual history book. Later I found it to be a novel based somewhat on facts. Although someone pointed out that some of the book bordered on slander as far as the Pope and the Catholic church are concerned. I was put off by the sex scene by the German Colonel and his mistress. It would be enough to say they had sex without going into detail.,1,0,0.585365854,0.22804878,NY
81,81,"extremely well written, that tells a much needed history of events that are grossed over by many religious denominations of the world",1,1,0.608695652,0.686956522,NY
82,82,"Okay so this book literally goes one paragraph in the present, then a flashback, present for a bit, flashback. It was so annoying. I felt so disconnected to the characters. I ended up rushing through because it was so annoying. I would not recommend this book. The hero constantly says he just feels lust for his WIFE. He talks about how he cannot let himself feels anything else. It is your WIFE, you are MARRIED, you can feel love for your wife you stupid anti-hero!!!! It was so aggravating. Then she walks out and he does not come after her but one word and a crook of the finger and there she goes running to him. It was just a pathetic excuse for a book and really, writing in general.",1,0,0.556291391,0.443708609,NY
83,83,"This book was just ok. I was really looking forward to reading this one because it was a different take on the menage story. Instead of coming in on the part of the couple's story when their relationship was just starting we come in on the middle where it's on the verge of ending.I'm beginning to wonder if maybe I expect too much from my taboo or erotic reads.  For a romance I expect likable characters for the leads, characters that even if I don't agree with what they do that at the least I'll understand why. Both of those factors were missing in this book.  Logan the alpha male in the threesome was all alpha and not at all likable.  Usually I am the first one to jump up and root for an alpha male, but in this case there were very few redeemable qualities to be found in Logan.  As a reader you understand Catherine loves him, but why?  Rhys was better than Logan in that at least he was likable, but that was it.  There was nothing wonderful about him.To me the story would have been better if Catherine had stuck to her resolve even once,  made them really work for something. It just seemed that at every turn Catherine was giving in and going along with what they wanted.  In the end I found myself  just skimming the last few chapters. I'd recommend skipping this one.Stats:Ebook pages: 118 of actually storyGenre:  erotic, menage romanceRe-Readablitiy: NoneSteam Factor: Hot",1,0,0.5516014229999999,-0.203817535,NY
84,84,"I do not write reviews as often as I should, however, after attempting to read this bundle, I had to review.  I have never read anything that contained more adjectives than these books.  It was absolutely unbearable. I could tell that this author had writing talent.  The story flowed well and made sense.  I found myself scanning more than reading because I couldn't deal with the overly flowery writing style.  If that type of writing is not your style, you will want to skip these books.  Following is a small example of the nonstop adjective use in these books...A bitter mountain breeze wrapped around his long frame, whipping his shaggy hair against the furrowed ridges of his brow as Jeremy Burns hiked through the Maryland forest. Like a wrathful banshee, the relentless autumn winds howled with fury, while his fellow Bloodrunner, Cian Hennessey, quietly kept pace at his side.arrrggghhhAfter reading authors like JR Ward, this type of stuff made my eyeballs roll to the back of my head.",0,0,0.663157895,0.051821862,NY
85,85,"I have to say that if you like books with Hot, strong alpha males. Then this is the bundle for you. There are 3 stories in here. These books are about werewolves. They are packed full of action, romance and excitement. Each story has it's own little adventure and they follow each other. So if you read these books and you don't get the bundle make sure you read them in order. But I do have to say that the last story was my favorite. It was so heart felt. You have to read it to understand. You feel sorry for the guy. But done worry he has a happy ending. So I would recommend this book to anyone who likes paranormal stories. Now I see that she has another book out now that follows these 3 stories. The name of that is Dark Wolf Rising. Now off the read it. I see that it has good reviews.  I also hope that the character Cian (the Irishman) is in the next book. For he was in all of the other's so far and he is a hoot. You just got to love him.P.S. I also just want to say that this is the first of any books that I have read from this author and I can say that I am impressed and plan on reading more of her books.",1,1,0.558139535,0.558139535,NY
86,86,"This book made me laugh, almost cry, and it seriously pissed me off. Which means that the author did exactly what any author should!",1,1,0.607142857,0.738095238,NY
87,87,"After civilization has been destroyed, mankind rediscovers skills forgotten by generations, the ability to shape-shift, read minds, or fly.  Survivors band into safe communities and evolve their own rules.  When a shape-shifting wolf/man is cast out of his tribe, he struggles to survive alone.  Mason finds sanctuary in an ocean cove and slowly builds new relationships with another shape-shifter dolphin/woman and a boy suffering from radiation poisoning.  Mason learns more about his own skills and his role in saving his people from a future catastrophe.  His lover cannot leave the ocean but Mason must make the arduous journey back to his tribe and deliver an important message.The author's beautiful prose and imaginative storyline brings this tale to life.  She makes the reader understand how a wolf hunts and see an underwater world.  The story may be filled with ""magical beings"" but it's set in our own future.  It's not the typical werewolf story, nor is it entirely a bleak Mad Max type of world.  There is hope and redemption for people who can learn to adapt and accept love and kindness.I searched out a novel featuring wolves and I was delighted with this novel.  I recommend the book to anyone who loves animals and imagines what it would be like to become one.  This may be the first story of a series, but each book stands alone.  I am currently reading the second book and so far the characters don't repeat.",1,1,0.630597015,0.44589552299999996,NY
88,88,"Many post apocalyptic stories are very grim. This one isn't. It has a lovely cast of characters, of beings who are trying to build new lives.The pace of the story is easy, like walk on the beach. The story starts with a wolf/human who is banished because the elders of his tribe are afraid of his ideas. On his journey he meets others: a young boy, an orphan and artist, whose body is damaged by the pollution of his former city and a female dolphin/siryn who has been helping the boy to survive and of course a very intelligent dog that they name Misschief.Many other new characters are slowly introduced.The book is infused with the love and healing power of nature. The characters are well defined and they all have a purpose, that they gradually discover.",1,1,0.5704697989999999,0.603510584,NY
89,89,"This remarkable novel follows the journey of two mind-melded companions through the dangerous landscape of a post-apocalyptic future Earth.  By healing a wolf, a mentally gifted man gains a lifelong companion who travels with him to visit legendary north-country tribes.  They meet extraordinary characters along the journey and discover a destiny that is sure to shape their future.An important destiny awaits the bonded travelers.  Will people seek out technology that nearly destroyed Earth or follow the path of nature and self-discovery?  The author's vivid descriptions of places and people takes readers into a mysterious future world filled with danger.  The journey is worth taking and the characters are worth knowing.This is the second book in the Shape Shifter series.  It can be read on its own, but the reader will get a much better experience by reading Syren Song first and then reading Melder.  The reviewer who discounted this book surely didn't understand the importance of the shape-shifters to the overall composition.  I recommend both books to anyone who loves animals and quests.",1,1,0.655913978,0.827956989,NY
90,90,"What to say?  This book is just wonderful. I am normally not a fan of apoplectic fiction, but this book transcends that genre.  It is adventure on a grand scale condensed into a small but varied cast of characters.  I loved it and honestly feel that it will appeal to a broad range of readers.",1,1,0.590163934,0.7267759559999999,NY
91,91,The version I downloaded is in a font that hurts my eyes. I have no idea what the story is like because I can't read it.,0,0,0.5862068970000001,0.08275862099999999,NY
92,92,"I certainly hope there is a Book three...love these books!!!  Have a Reader's hope, now, for Mankind...Given our Higher Spirit Selves!",0,1,0.75,0.625,NY
93,93,"This captures the essence of the Holocaust but is filled with the bitterness for the Polish people. As a descendant of several Polish people who were killed by the Nazis for hiding numerous Jewish people during WWII, I feel that the author has unfairly portrayed the entire Polish race. Having grown up knowing three Jewish people that members of my family died to save, I take particular offense to this attitude. I know the author suffered unspeakable horrors during the Holocaust, but not all Polish people are evil. I only wish I could speak with Mr. Milder to let him know how perhaps someone he knew was perhaps saved by someone I lost.",1,1,0.644628099,1.0,NY
94,94,I was going to download the current issue of the Wall Street Journal and I was surprised how expensive it was:  $1.99.  I then found the Financial Times for $0.75.  It provided me the financial news I was looking for at less than 1/2 the price.  I was very pleased with the purchase and would buy it again.,1,1,0.584615385,0.7507692309999999,NY
95,95,"This book was more spiritual than any of Ms Hart's books that I have read. I had always wondered why they called her work spiritual when so many of her books gave a smattering of sex. This one didn't.This book was not one of high adventure, but one of two fractured souls learning to love again. It was well worth the read, but don't expect any hot bedroom scenes. This is just a good love story.",1,1,0.623529412,0.623529412,NY
96,96,"The book title says it is illustrated, but it only has a couple of illustrations at the beginning, and they aren't the original illustrations. It's as if the book publisher sketched a few drawings, and threw them in the beginning of the book just so that they could call it ""illustrated"". False advertising if you ask me. Look for a version with ALL the original illustrations.",1,0,0.519480519,0.288311689,NY
97,97,What a great price for 14 timeless classics. I have read only a couple of Oz books so I was thrilled to find them on here for one low price. :),1,1,0.6176470589999999,0.6176470589999999,NY
98,98,"46,220 locations - 14 stories.  Active Table of Contents.  Just an incredible value.If you have a Kindle and like to read at all, and why do you have a Kindle if you don't want to read, I highly recommend giving this a try.  I don't recall what I paid for it, but it's 14 full stories about Oz by the original author.  Currently for less than a dollar.  I have to adjust the size down one for this book, compared to most others, but that is a tiny complaint.If all you know about Oz is the original movie, give this a try and find a more complicated world and characters then you thought.  Love the author's notes.",1,1,0.5597014929999999,0.8532338309999999,NY
99,99,"Number of illustrations promised before purchase: 10Number of illustrations visible on my Kindle: 0Good part: the Table of Contents works for me.  I can go forward and back to next book (but not next chapter).Bad part: giant lump of text is tedious to read without any pictures.This edition includes the text of 14 books plus one bonus book: Wogglebug's adventures in the real world.  The Wogglebug book is dreadful and not worth reading.This edition is good if you have already read the Oz books and are re-reading them for your own pleasure (i.e. not reading them to someone else).  Otherwise, sorry, losing the pictures really takes away from the experience.",1,0,0.671875,0.09375,NY
100,100,"the first time i got the books i got all 14 of them for free for my kindles but i kept mixing them up and had to use a cheat sheet to get them back in order, until i found this. i bought a copy for me then i bought one for my mom thinking she would read it. i dont mind that there are no pictures but it doesnt matter. when you read the books you make your own pictures in your mind to go along with the story. if you love the books and want to keep them in order then you should get this book. its less than $1 and worth it, there are 3 more books that you can get for free that tie into the Oz series, if you would like to know what they are i will let you know",1,1,0.44516129,0.22322580600000003,NY
101,101,"I read this book a few weeks ago and I guess I forgot to write a review.  Shame on me.  Anyway, I loved this book.  Hunter may have appeared to be a beast, however not because of his looks.  It was his beastly attitude, but I loved him anyway.  I was able to see behind the facade and so was Lila.  This was a modern days spin of Beauty and the Beast and Indecent Proposal.  I loved it. Eve Vaughn wove a wonderful story of two people with their own issues and demons who come together for selfish purposes only to find true love.  It was a definite page turner for me and I would most definitely recommend it.For those who are critical of the Hero's dominance, attitude and control over the heroine, I will only this....READ THE DESCRIPTION BEFORE BUYING THE BOOK....DUH IT TELLS YOU WHAT TO EXPECT IN THE STORY PLOT, WHY ARE YOU SURPRISED!!  Kudos Ms. Vaughn on a job well done!!",1,1,0.666666667,0.944444445,NY
102,102,"I read this book three times within three days.It's hot and steamy, yes the concept may be a bit far fetched, but it was a great fun read.The banter between the two was hilarious, and the sex was STEAMY!!Loved it! Definitely worth it.",1,1,0.673076923,0.673076923,NY
103,103,"also too religious-based but that's just me. I won't be reading this author again. I'm a sucker for a sub book, I had high hopes,",0,0,0.625,0.125,NY
104,104,"This was one very good book.  It will draw you in, then it won't let you go until the problems have been resolved.  I will read more by Kevin O'Kane.  His is a refreshing style that draws you to the characters and pulls you into the situation.Many kindle books have extremely poor editing.  Besides misspellings and incorrect usage, this one has many compound words written separately as two.  The pictures on the 'milk cartoons' was the last straw; 'milk cartoons' was referred to several times.  Spellcheck is not an editor.  Though I've become much more lenient over the years, constantly rereading a sentence to decipher it is sometimes intolerable.  This detracts from the flow of the unfolding events.  It is sad to ruin what otherwise is a great read.",1,1,0.62585034,0.62585034,NY
105,105,"I've had this book since October 2011. It's now mid-March 2012, and I've only just read it today.I have to say, for the first page and a half, I really did wonder what I was reading, but very quickly the quirky writing and the tongue-in-cheek hunour took over, and I was caught!Trolls, Vampires, a man who finds things and a neighbour who is some sort of voodoo witch crossed with a look-out... This was great fun. Delighted to give this five stars, and hope that if you ever have a few hours and need a good short with no pretence of the irony and curious humour that fantasy can sometimes throw at you, this is a great place to start!",1,1,0.572463768,0.529710145,NY
106,106,This was a Finalist for the Darrell Award for Best Midsouth Novella the year it came out. See [...]Markhat stories are all loads of fun to read.,1,1,0.625,0.53125,NY
107,107,"I bought this set and returned it.  I couldn't force myself to finish the first book, A Touch of Silk.  ( They are bundled out of order, too).  The writing and phrasing was so immature that I thought at first it was a satire!  But the pages and pages of supposedly erotic fantasy stuffing the book to bring up the word count was the final blow.  No character development, not enough background.  What should have been interesting read like a pre- teen fantasy.  Don't waste your money.",1,0,0.663366337,0.168316832,NY
108,108,"This had a storyline like a whirlpool in the ocean you hang around long enough you are going to get to the center and in this case the end. This was a book where every chapter was in itself a different story with no end and no meaning. The narrative and the characters were weak and none existent, it was so jumbled together that I found it difficult to stay focused on what exactly he was trying to create as a storyline. Bottom line this was so boring.",0,0,0.505376344,0.0,NY
109,109,"""Damaged Goods"" is the second book that I've read and reviewed by this talented author. The first one is not part of this series, therefore, this is my first exposure to the main character, Hannibal Jones. He is what appears to be a really ""neat"" guy. He is a private investigator who knows how to get to the bottom of any problem that comes his way. Jones is extremely capable and efficient as he sniffs out a crime in order to bring about some kind of justice in his own unique way. In this fictional novel, Jones remains unintimidated by some heavy duty, mob connected individuals...and refuses to cower in the presence of some very descriptive crime scenes. He also appears to be a man with a conscience which further endears him to me. His main squeeze is successful lawyer, Cindy Santiago, whose presence spices up the plot with their little romance.Author Austin Camacho manages to adeptly spin a suspenseful yarn as he entices his reading audience to be drawn right into the storyline. He certainly had my attention right from the get go. I not only enjoyed the main character, Hannibal Jones, but also his supporting cast of individuals who add to the thrill of this mystery.  Yes...this is definitely a great mystery thriller, as it kept me on the edge of my seat from start to finish. It offers many twists and turns and a very unpredictable ending. Good stuff!Inspirational Author & Book Reviewer ~ Dolores Ayotte",1,1,0.609929078,0.707446809,NY
110,110,"Great novel. It surprised me; it was different from the previous Hannibal Jones mysteries. There was less beating up bad guys and more vulnerability. As usual, the characters were all very interesting and very unique. Read this one!",1,1,0.644444444,0.7264957259999999,NY
111,111,"This is the first Hannibal Jones book I've read, and it is a delight on all levels.  The writing is excellent to exquisite.  the characters are believable (including the hero, who can do amazing things, but is still extremely human).  the setting is lovingly and meticulously drawn, in several locales, and the story left me absolutely breathless on more than one occasion.I especially enjoyed some of the side action, for example, the examination of hip hop music ...with which I am absolutely unacquainted, and the insight into lifestyles with which I do not have, and will never have experience.  they added texture and color to this book, without detracting in the least from the story line.  In fact, the author drew all the threads together in a smooth, professional manner that impressed me.Toward the end, I admit to thinking *now* what's going to happen? And something always did, but, surprising and delighting me, what happened was never quite predictable, so I didn't mind what seemed an extended climax.  All in all, this is a wonderful read, and offers more than a little of more than a few things for any reader.",1,1,0.588495575,0.753097345,NY
112,112,"I enjoyed this book so much!  Loved the main hero Hannibal Jones!  What an Alpha Male Hero!  I was so busy turning the pages that my poor husband had to do all the chores!  The suspense never let's up!  The action is well planned!  It is a taut, fast pace action thriller with just enough of romance interweaved!  I loved the fact that that the author, Mr Camacho, made Hannibal a very human hero, who wins a few and loses a few!  For fans of Action Thrillers this is a book well worth reading!  I am definitely a FAN!",1,1,0.657894737,0.871710526,NY
113,113,"Second in the Dragon Knights series, which is a different take on dragonriders; it resembles Anne McCaffrey's Pern books but is definitely for adult readers. The story starts with Lord Darian of Skithdron bedding a woman in a palace in order to gain access to secrets. He then decides that Lord Venerai and his ruler King Lucan are both deranged and evil.Two neighouring kingdoms, Draconia and Skithdron, are at odds and while the former boasts dragons as native beings, the latter has venomous serpentine beasts called skiths. These usually solitary creatures are being controlled for use in warfare by King Lucan. Adora, a healer woman, has just been seriously wounded by skiths and saved by a dragon, and now she is resting in the BORDER LAIR while her injuries heal. An older dragon knight called Jared, bonded to a female dragon called Kelzy, is caring for her and gradually falling for the courageous woman. Prince Nico of Draconia arrives and discerns that Adora is likely to be of lost royal blood, as she can 'hear' dragon speech and magically heal others.Belora, daughter of Adora, is also working as a healer, and mated to two dragon knights - women being scarce, the men willingly share a partner. Warfare is now waged openly between the kingdoms, the dragons flaming the skiths, which spit back acidic venom, while diamond-tipped crossbow bolts capable of piercing dragon scales are suddenly brought into use by the Skithdrons. Darius, fearing that the evil magic he has witnessed is taking over King Lucan, decides to defect in order to warn Draconia, thereby putting himself into grave peril. Meanwhile Adora is the subject of a well-meaning conspiracy by the dragon Kelzy, who decides that the woman requires two dragon knight mates.This is part of a complex series but can be read as a standalone, with sympathetic characters and well-imagined medieval warfare. Be warned, it features threesomes in a loving relationship between three life partners. Bianca D'Arc has written several books in this and her other fantasy series. I enjoyed this exciting tale and will be looking out for more of her work.",1,1,0.630102041,0.7040816329999999,NY
114,114,"Reviewed by ANN & posted at Under the Covers Book BlogBORDER LAIR is the second book in the Dragon Knights series. While I do believe that this book is strong as a standalone, Adora and Jared are introduced in MAIDEN FLIGHT and their romance really stems from there. This book takes on a different approach than the first book. I thought D'Arc really changed the tone of the series with this one. Things are far more bigger in this book - war is approaching and dark times are ahead.Unfortunately for Jared, his life has been in constant darkness since his wife and child died. His grief still lingers within him and he feels unworthy of Adora's love even though she is willing to give it freely. He deems himself undeserving and I think readers will be touched by Jared's gentle heart. Adora gentle coxes Jared out of his shell and slowly learns his ways. As their romance continues to bloom D'Arc really cements the fact that they are meant to be together, a third member is introduced. Lord Darian comes to warn them that death and destruction come their way and though he is seen as a traitor now, Jared welcomes his old friend. Darian takes an immediate interest in Adora and sparks fly between the two. However, as Darian is a member of the royal line of black dragons, Adora is aware that she cannot have something permanent with Darian even though she desperately wants to.D'Arc experiments with the mating rules and rituals she introduced in the first book and I liked seeing the happy ending at the end, but felt that the solution to the conflict seemed to happen too conveniently. I also felt that the romance was slightly impeded by Jared's hesitancy and seemed to fast-track too quickly after when he made the decision to be with Adora to make up for the time lost. Nevertheless, I was enraptured by D'Arc's world. Bringing together dragons, war and love, D'Arc is readily able to transport readers to another time, giving them an escape that they will sure to remember.The se x scenes, again, are very explicit but are well-done. D'Arc explores light bondage and m&eacute;na ge well and am always looking forward to seeing how she will bring three different people together for the purpose of love. She seems to do a stellar job each time.*ARC provided by publisher",1,1,0.615384615,0.7633136090000001,NY
115,115,"This is one of the top 5 Harlequin Presents books I have ever read, and I have read a lot of them. I think the best part of this book is that it is presented in a new way.It doesn't have the normal plot of jealous ex's or false pregnancy claims on the hero. This book shows how far a family is will to go to follow traditions and what they feel is in the best interest of their family even at the expense of hurting those involved in the deception. It shows how much Luc is willing to give because he regretted his past choices of those he believed wouldn't do him wrong. I loved how Skye wasn't selfish and realized how much Luc was sacrificing, even though he told her he didn't care. It shows how much she truly loves him. She took the initiative to try and correct past wrongs even though they were against her. It takes a lot of courage and love to do what she did. I am so glad that I took a chance at buying this book.I highly recommend this book, especially to those who are tired of the same old Harlequin plots.",1,1,0.555045872,0.678644241,NY
116,116,"This book was great it doesnt seem like i could find words to describe how happy I am I bought this book.This book is very emotional it has it all, love, pain, sadness, fear, forgiveness and family.Love of not only of Luc and Skye, but love for family, of a mother to her child, love of siblings and love of tradition. Pain of betreyal is sompalpable in the beginning i honestly dont know how skye could forgive but i understood that her love for Luc was to great that she doesnt want him to loose anything. For me it was very couragious of her to face her fear of meeting Luc's father who caused her so much pain.I know this review is very criptic but i want u guys to read it. It very worth it.",1,1,0.55704698,0.606263982,NY
117,117,"Boatman's got style and vision. The vast majority of the stories in GOD LAUGHS WHEN YOU DIE are wildly inventive and unpredictable, cleanly written and forceful. Some of them will make you a little... uncomfortable. While the subject matter is deadly serious, there's a strange undercurrent of bleak, bleak humor here as well, the kind of humor you cling to when faced with ugly truths that can't be denied.The only thing keeping this from a 5 star review was the somewhat messed-up formatting. But despite that, I'm looking forward to more from this author.",1,1,0.651376147,0.477064221,NY
118,118,"After reading 3 chapters, I gave up on this book. Sorry just not what I thought it would be. I found it a bit confusing and far-fetched",0,0,0.6333333329999999,0.0,NY
119,119,I hated this book so much I deleted it! It was disgusting! I hated reading about a cat who was a laboratory experiment.  The details were too graphic and turned my stomach.  I actually had nightmares! It's a definite NO!!!!,1,0,0.7,0.0,NY
120,120,"In this beautifully written book, Ms Halloff does for stray cats what Richard Adams did for rabbits.The subject matter is very upsetting and at times gruesome. The emotional hurt one suffers reading it is great, but the damage is tempered by the beautiful writing. This book is more worth downloading than anything else I have seen on Amazon this year.",1,1,0.646153846,0.595604395,NY
121,121,"This book was a recent Kindle Daily Deal and I decided to take a flyer on it. While I like anthologies, ones as topical as this one aren't what I usually read. So I had my doubts about how I'd like it.But the gamble paid off well; I thoroughly enjoyed the book as a whole. The stories range from touching to humorous. While I'm usually not a fan of 'country humor' (who can compare to Twain?), the humorous stories in this book weren't bad. The non-humorous ones were pretty good.Even though I wasn't raised in the South, all of my extended family was and many of these stories reminded me of my childhood when I used to spend time there.",1,1,0.64028777,0.64028777,NY
122,122,"More Sweet tea is a collection of short stories that are all different.  Set in the South, it had lots of Southern Charm and Grandma characters. The stories are good length to read one or two while waiting for something else, or read the whole book for a fun relaxing, sometimes silly laugh out loud experience. It helps if you've lived in the South or know some characters from that region of the country.  I highly recommend it for some summer enjoyment.",1,1,0.615384615,0.67032967,NY
123,123,"What a deal! 99 cents for a well-written, witty, engaging 4-volume compendium!I agree with another reviewer: I would love to see these made into a BBC series.",1,1,0.764705882,0.858823529,NY
124,124,"I enjoyed reading these mysteries because they walked you through the clues and provided opportunities to solve it along with the detective but as many books written in this time period, they were a bit long. I sometimes wanted them to just cut to the chase! Other than that (and that I didn't realize that this would be well over the equivalent of 900 pages long) I did enjoy reading these and look forward to reading Vol. 2.",1,1,0.558139535,0.7790697679999999,NY
125,125,"Dr. Thorndyke has remained something of a hidden treasure, known only by mystery freaks who sought the out-of-print books by his creator, R.Austin Freeman in the now almost mythical musty, dusty used bookshops of (it seems like) only a few years ago.But that has all changed. In recent years, Freeman's works began appearing in trade pb editions on amazon. They were a good deal at around $6.00 apiece. So, shaking the dust from my hair, I bought a bunch of them. I should have waited till I got a kindle last Christmas.To illustrate my point, the ebook I am now recommending to you costs $.99. It consists of 3 novels and a short story collection. I probably paid $35-$40 (including shipping) I guess. Something you can get on kindle now for less than $1.00.But forget the money for now. Here is your chance to get turned on to perhaps the greatest detective of all time. Don't shout ""heresy"" yet, Holmesians. I'm a great fan of the world's first consulting detective too. But the Doctor has a totally different approach: scientific, methodical yes. It takes some getting used to, but once you're in--you're hooked.",1,1,0.6877637129999999,0.765822785,NY
126,126,"These are very nicely written with lots of great vocabulary which I love especially since I have the click link for full definition!  The mysteries are not written from the point of view of the doctor, so you get to wait until the testimony to see if your accused will be found guilty! Some follow the &#34;Watson&#34; style character, some follow the innocent person caught in a horrible web of guilt, and some even follow the perpetrator! They are quite wonderful. Slight warning for you to be aware that in those times often the 'gentlemen' and 'ladies' (whites) are considered less &#34;suspicious&#34; than the &#34;foreign&#34; characters. But if you only read books with modern mores you will miss much.",1,1,0.66025641,0.8170611440000001,NY
127,127,I didn't finish the book as it's written in the lengthy-description and ponderous style of the lat 19th and early 20th century.  Not nearly as fast-paced or involving as Sherlock Holmes -- but good fair mysteries.,0,0,0.65,0.058333333,NY
128,128,"If you like old fashion, turn-of-the-century (19th to 20th) mystery novels you should  enjoy this collection of stories. As with most all of these types of detective stories, the main character is a bit eccentric. But nothing outlandish. The plots are good and the author has a way of keeping your interest. Should be enjoyable reading for most all mystery readers.",1,1,0.628571429,0.814285715,NY
129,129,If you are into Sherlock Holmes and Agatha Christie you will enjoy this. A new look at CSI and how it could have begun. The short stories are a break from the longer stories which i found kept it from becoming to heavy.,1,1,0.543478261,0.543478261,NY
130,130,"Alma Owens narrates a very interesting picture of life in the days without running water, indoor plumbing and having baby after baby and loving each and every one of them (the children, not the hardships).  Its written in a way that if you close your eyes and listen to her words you feel as though she is speaking just to you, regarding her life when times were very very hard. Not driving she had a very limited means of getting around places until she was older and then she learned to drive.  Her husband was not encouraging in her getting out and about on her own, and in some way, not real supportive, but that was the way men were in those days.  I loved this book and highly recommend it to anyone wanting an very interesting peek into America's history.",1,1,0.503225806,0.503225806,NY
131,131,if you're looking for a little more porn than your normal everyday Regency lovestory than this is the book for you. It is very sexy it is compelling and it certainly was very different from the books that I normally read. I can't wait to read the sequel.,1,1,0.509433962,0.60754717,NY
132,132,I am not a big fan of historical and this book had a lot of The grammar errors in the text detracted from the story somewhat. Lady Gabriella is sold by her husband because she is barren. Drummond is the buyer. Full of sexual encounters between the two lovers. I found some of the things in the book unbelievable like being married 25 years and never seeing a naked man really. I have yet to decide if I want to continue with this series.,1,0,0.577777778,0.140740741,NY
133,133,This was just saucy. If you like erotic this is your book. Not for your younger eyes. Well written not trashy.,1,1,0.64,0.52,NY
